origin_x,origin_y,height,aspect,slope,label
440351.34386726696,4397536.157880286,"[20564, 20562, 20511, 20551, 20543, 20514, 20548, 20529, 20516]","[152.55354, 116.56505, 96.10278, 143.74617, 115.83983, 92.29061, 125.942116, 109.90375, 84.87683]","[5.1911287, 7.9558, 11.303474, 3.9901485, 6.300774, 8.011047, 3.53399, 4.409116, 5.198941]",5
440351.83890520135,4397535.289008924,"[20564, 20562, 20511, 20551, 20543, 20514, 20548, 20529, 20516]","[152.55354, 116.56505, 96.10278, 143.74617, 115.83983, 92.29061, 125.942116, 109.90375, 84.87683]","[5.1911287, 7.9558, 11.303474, 3.9901485, 6.300774, 8.011047, 3.53399, 4.409116, 5.198941]",5
440352.3339431358,4397534.420137562,"[20562, 20511, 20482, 20543, 20514, 20487, 20529, 20516, 20496]","[116.56505, 96.10278, 80.537674, 115.83983, 92.29061, 69.1142, 109.90375, 84.87683, 63.627865]","[7.9558, 11.303474, 6.936248, 6.300774, 8.011047, 5.8059483, 4.409116, 5.198941, 4.745499]",5
440352.8289810702,4397533.5512662,"[20543, 20514, 20487, 20529, 20516, 20496, 20528, 20519, 20505]","[115.83983, 92.29061, 69.1142, 109.90375, 84.87683, 63.627865, 117.38742, 100.407715, 90.0]","[6.300774, 8.011047, 5.8059483, 4.409116, 5.198941, 4.745499, 3.3436074, 3.5634696, 3.6476698]",5
440353.3240190046,4397532.682394838,"[20543, 20514, 20487, 20529, 20516, 20496, 20528, 20519, 20505]","[115.83983, 92.29061, 69.1142, 109.90375, 84.87683, 63.627865, 117.38742, 100.407715, 90.0]","[6.300774, 8.011047, 5.8059483, 4.409116, 5.198941, 4.745499, 3.3436074, 3.5634696, 3.6476698]",5
440353.819056939,4397531.813523477,"[20529, 20516, 20496, 20528, 20519, 20505, 20520, 20509, 20501]","[109.90375, 84.87683, 63.627865, 117.38742, 100.407715, 90.0, 126.656105, 132.58049, 117.64597]","[4.409116, 5.198941, 4.745499, 3.3436074, 3.5634696, 3.6476698, 3.833115, 3.594125, 3.3917441]",5
440354.31409487344,4397530.944652115,"[20516, 20496, 20490, 20519, 20505, 20492, 20509, 20501, 20487]","[84.87683, 63.627865, 48.31778, 100.407715, 90.0, 92.60256, 132.58049, 117.64597, 104.48976]","[5.198941, 4.745499, 3.495875, 3.5634696, 3.6476698, 3.15134, 3.594125, 3.3917441, 3.288167]",5
440354.80913280783,4397530.075780753,"[20519, 20505, 20492, 20509, 20501, 20487, 20499, 20496, 20486]","[100.407715, 90.0, 92.60256, 132.58049, 117.64597, 104.48976, 141.3402, 145.1755, 136.50743]","[3.5634696, 3.6476698, 3.15134, 3.594125, 3.3917441, 3.288167, 4.120193, 4.0067177, 3.8444052]",5
440355.3041707422,4397529.206909391,"[20519, 20505, 20492, 20509, 20501, 20487, 20499, 20496, 20486]","[100.407715, 90.0, 92.60256, 132.58049, 117.64597, 104.48976, 141.3402, 145.1755, 136.50743]","[3.5634696, 3.6476698, 3.15134, 3.594125, 3.3917441, 3.288167, 4.120193, 4.0067177, 3.8444052]",5
440355.7992086767,4397528.338038029,"[20509, 20501, 20487, 20499, 20496, 20486, 20486, 20475, 20470]","[132.58049, 117.64597, 104.48976, 141.3402, 145.1755, 136.50743, 133.04749, 146.79343, 151.80869]","[3.594125, 3.3917441, 3.288167, 4.120193, 4.0067177, 3.8444052, 4.4501843, 4.697321, 5.065453]",5
440356.29424661107,4397527.469166667,"[20501, 20487, 20480, 20496, 20486, 20476, 20475, 20470, 20462]","[117.64597, 104.48976, 100.98065, 145.1755, 136.50743, 137.41951, 146.79343, 151.80869, 151.35582]","[3.3917441, 3.288167, 2.442526, 4.0067177, 3.8444052, 3.594125, 4.697321, 5.065453, 4.8440633]",5
440356.78928454546,4397526.600295305,"[20501, 20487, 20480, 20496, 20486, 20476, 20475, 20470, 20462]","[117.64597, 104.48976, 100.98065, 145.1755, 136.50743, 137.41951, 146.79343, 151.80869, 151.35582]","[3.3917441, 3.288167, 2.442526, 4.0067177, 3.8444052, 3.594125, 4.697321, 5.065453, 4.8440633]",5
440357.2843224799,4397525.731423943,"[20496, 20486, 20476, 20475, 20470, 20462, 20467, 20453, 20446]","[145.1755, 136.50743, 137.41951, 146.79343, 151.80869, 151.35582, 105.499275, 134.4491, 159.7343]","[4.0067177, 3.8444052, 3.594125, 4.697321, 5.065453, 4.8440633, 4.413442, 5.2523317, 4.950124]",5
440357.7793604143,4397524.862552581,"[20496, 20486, 20476, 20475, 20470, 20462, 20467, 20453, 20446]","[145.1755, 136.50743, 137.41951, 146.79343, 151.80869, 151.35582, 105.499275, 134.4491, 159.7343]","[4.0067177, 3.8444052, 3.594125, 4.697321, 5.065453, 4.8440633, 4.413442, 5.2523317, 4.950124]",5
440358.2743983487,4397523.993681219,"[20470, 20462, 20454, 20453, 20446, 20440, 20435, 20427, 20429]","[151.80869, 151.35582, 147.45825, 134.4491, 159.7343, 150.25511, 115.60793, 151.65431, 149.39613]","[5.065453, 4.8440633, 4.4513273, 5.2523317, 4.950124, 5.754737, 6.680637, 6.1607904, 9.683929]",5
440358.76943628315,4397523.124809857,"[20470, 20462, 20454, 20453, 20446, 20440, 20435, 20427, 20429]","[151.80869, 151.35582, 147.45825, 134.4491, 159.7343, 150.25511, 115.60793, 151.65431, 149.39613]","[5.065453, 4.8440633, 4.4513273, 5.2523317, 4.950124, 5.754737, 6.680637, 6.1607904, 9.683929]",5
440359.26447421755,4397522.2559384955,"[20453, 20446, 20440, 20435, 20427, 20429, 20435, 20410, 20378]","[134.4491, 159.7343, 150.25511, 115.60793, 151.65431, 149.39613, 106.87627, 114.75338, 125.10608]","[5.2523317, 4.950124, 5.754737, 6.680637, 6.1607904, 9.683929, 6.6312513, 6.5565457, 8.772857]",5
440359.75951215194,4397521.387067134,"[20453, 20446, 20440, 20435, 20427, 20429, 20435, 20410, 20378]","[134.4491, 159.7343, 150.25511, 115.60793, 151.65431, 149.39613, 106.87627, 114.75338, 125.10608]","[5.2523317, 4.950124, 5.754737, 6.680637, 6.1607904, 9.683929, 6.6312513, 6.5565457, 8.772857]",5
440360.25455008633,4397520.518195773,"[20446, 20440, 20433, 20427, 20429, 20390, 20410, 20378, 20358]","[159.7343, 150.25511, 153.01978, 151.65431, 149.39613, 146.18175, 114.75338, 125.10608, 122.816345]","[4.950124, 5.754737, 8.771156, 6.1607904, 9.683929, 13.0862665, 6.5565457, 8.772857, 9.04268]",5
440360.7495880208,4397519.649324411,"[20427, 20429, 20390, 20410, 20378, 20358, 20414, 20383, 20353]","[151.65431, 149.39613, 146.18175, 114.75338, 125.10608, 122.816345, 83.107574, 79.45524, 83.15723]","[6.1607904, 9.683929, 13.0862665, 6.5565457, 8.772857, 9.04268, 6.5363336, 8.354458, 7.1756024]",5
440361.2446259552,4397518.780453049,"[20427, 20429, 20390, 20410, 20378, 20358, 20414, 20383, 20353]","[151.65431, 149.39613, 146.18175, 114.75338, 125.10608, 122.816345, 83.107574, 79.45524, 83.15723]","[6.1607904, 9.683929, 13.0862665, 6.5565457, 8.772857, 9.04268, 6.5363336, 8.354458, 7.1756024]",5
440361.7396638896,4397517.911581687,"[20410, 20378, 20358, 20414, 20383, 20353, 20417, 20395, 20360]","[114.75338, 125.10608, 122.816345, 83.107574, 79.45524, 83.15723, 85.34174, 77.082184, 76.67547]","[6.5565457, 8.772857, 9.04268, 6.5363336, 8.354458, 7.1756024, 4.838816, 7.957685, 8.3313]",5
440362.234701824,4397517.042710325,"[20378, 20358, 20334, 20383, 20353, 20334, 20395, 20360, 20337]","[125.10608, 122.816345, 121.23191, 79.45524, 83.15723, 88.84267, 77.082184, 76.67547, 81.719315]","[8.772857, 9.04268, 7.8242826, 8.354458, 7.1756024, 7.0559125, 7.957685, 8.3313, 7.66186]",5
440362.7297397584,4397516.173838963,"[20383, 20353, 20334, 20395, 20360, 20337, 20400, 20370, 20337]","[79.45524, 83.15723, 88.84267, 77.082184, 76.67547, 81.719315, 80.23823, 79.77783, 81.027374]","[8.354458, 7.1756024, 7.0559125, 7.957685, 8.3313, 7.66186, 6.727402, 8.808476, 8.209159]",5
440363.2247776928,4397515.304967601,"[20383, 20353, 20334, 20395, 20360, 20337, 20400, 20370, 20337]","[79.45524, 83.15723, 88.84267, 77.082184, 76.67547, 81.719315, 80.23823, 79.77783, 81.027374]","[8.354458, 7.1756024, 7.0559125, 7.957685, 8.3313, 7.66186, 6.727402, 8.808476, 8.209159]",5
440363.71981562726,4397514.436096239,"[20383, 20353, 20334, 20395, 20360, 20337, 20400, 20370, 20337]","[79.45524, 83.15723, 88.84267, 77.082184, 76.67547, 81.719315, 80.23823, 79.77783, 81.027374]","[8.354458, 7.1756024, 7.0559125, 7.957685, 8.3313, 7.66186, 6.727402, 8.808476, 8.209159]",5
440364.21485356166,4397513.567224877,"[20360, 20337, 20308, 20370, 20337, 20311, 20376, 20342, 20318]","[76.67547, 81.719315, 87.81836, 79.77783, 81.027374, 82.37185, 73.663956, 75.21132, 79.16992]","[8.3313, 7.66186, 7.4826927, 8.808476, 8.209159, 8.039842, 8.5924015, 9.179824, 8.32651]",5
440364.70989149605,4397512.698353515,"[20360, 20337, 20308, 20370, 20337, 20311, 20376, 20342, 20318]","[76.67547, 81.719315, 87.81836, 79.77783, 81.027374, 82.37185, 73.663956, 75.21132, 79.16992]","[8.3313, 7.66186, 7.4826927, 8.808476, 8.209159, 8.039842, 8.5924015, 9.179824, 8.32651]",5
440365.2049294305,4397511.829482153,"[20370, 20337, 20311, 20376, 20342, 20318, 20392, 20356, 20317]","[79.77783, 81.027374, 82.37185, 73.663956, 75.21132, 79.16992, 71.73973, 74.109856, 76.0188]","[8.808476, 8.209159, 8.039842, 8.5924015, 9.179824, 8.32651, 7.387416, 10.095923, 8.96732]",5
440365.6999673649,4397510.960610791,"[20370, 20337, 20311, 20376, 20342, 20318, 20392, 20356, 20317]","[79.77783, 81.027374, 82.37185, 73.663956, 75.21132, 79.16992, 71.73973, 74.109856, 76.0188]","[8.808476, 8.209159, 8.039842, 8.5924015, 9.179824, 8.32651, 7.387416, 10.095923, 8.96732]",5
440366.1950052993,4397510.091739429,"[20342, 20318, 20286, 20356, 20317, 20294, 20365, 20330, 20300]","[75.21132, 79.16992, 82.073074, 74.109856, 76.0188, 77.597115, 76.52899, 73.705956, 75.41706]","[9.179824, 8.32651, 8.505774, 10.095923, 8.96732, 8.76733, 9.593756, 9.609062, 9.02703]",5
440366.6900432337,4397509.222868068,"[20342, 20318, 20286, 20356, 20317, 20294, 20365, 20330, 20300]","[75.21132, 79.16992, 82.073074, 74.109856, 76.0188, 77.597115, 76.52899, 73.705956, 75.41706]","[9.179824, 8.32651, 8.505774, 10.095923, 8.96732, 8.76733, 9.593756, 9.609062, 9.02703]",5
440367.18508116814,4397508.353996706,"[20342, 20318, 20286, 20356, 20317, 20294, 20365, 20330, 20300]","[75.21132, 79.16992, 82.073074, 74.109856, 76.0188, 77.597115, 76.52899, 73.705956, 75.41706]","[9.179824, 8.32651, 8.505774, 10.095923, 8.96732, 8.76733, 9.593756, 9.609062, 9.02703]",5
440367.68011910253,4397507.485125344,"[20356, 20317, 20294, 20365, 20330, 20300, 20374, 20340, 20306]","[74.109856, 76.0188, 77.597115, 76.52899, 73.705956, 75.41706, 75.7189, 70.63024, 71.30402]","[10.095923, 8.96732, 8.76733, 9.593756, 9.609062, 9.02703, 8.075489, 9.625753, 9.844603]",5
440368.1751570369,4397506.616253982,"[20317, 20294, 20259, 20330, 20300, 20268, 20340, 20306, 20276]","[76.0188, 77.597115, 80.661606, 73.705956, 75.41706, 79.2157, 70.63024, 71.30402, 75.465546]","[8.96732, 8.76733, 8.110818, 9.609062, 9.02703, 9.108806, 9.625753, 9.844603, 9.888942]",5
440368.6701949714,4397505.74738262,"[20330, 20300, 20268, 20340, 20306, 20276, 20354, 20326, 20281]","[73.705956, 75.41706, 79.2157, 70.63024, 71.30402, 75.465546, 71.41506, 73.762955, 74.99109]","[9.609062, 9.02703, 9.108806, 9.625753, 9.844603, 9.888942, 8.586752, 10.510302, 10.125847]",5
440369.16523290577,4397504.878511258,"[20330, 20300, 20268, 20340, 20306, 20276, 20354, 20326, 20281]","[73.705956, 75.41706, 79.2157, 70.63024, 71.30402, 75.465546, 71.41506, 73.762955, 74.99109]","[9.609062, 9.02703, 9.108806, 9.625753, 9.844603, 9.888942, 8.586752, 10.510302, 10.125847]",5
440369.66027084016,4397504.009639896,"[20340, 20306, 20276, 20354, 20326, 20281, 20367, 20326, 20292]","[70.63024, 71.30402, 75.465546, 71.41506, 73.762955, 74.99109, 77.7604, 73.565834, 71.68748]","[9.625753, 9.844603, 9.888942, 8.586752, 10.510302, 10.125847, 6.8920484, 10.26783, 10.480867]",5
440370.1553087746,4397503.1407685345,"[20306, 20276, 20239, 20326, 20281, 20254, 20326, 20292, 20261]","[71.30402, 75.465546, 78.17851, 73.762955, 74.99109, 73.61046, 73.565834, 71.68748, 72.52907]","[9.844603, 9.888942, 7.8170857, 10.510302, 10.125847, 8.813553, 10.26783, 10.480867, 9.339358]",5
440370.650346709,4397502.271897173,"[20326, 20281, 20254, 20326, 20292, 20261, 20348, 20309, 20269]","[73.762955, 74.99109, 73.61046, 73.565834, 71.68748, 72.52907, 71.8473, 74.35775, 70.58453]","[10.510302, 10.125847, 8.813553, 10.26783, 10.480867, 9.339358, 9.117512, 11.018274, 9.184951]",5
440371.1453846434,4397501.403025811,"[20326, 20281, 20254, 20326, 20292, 20261, 20348, 20309, 20269]","[73.762955, 74.99109, 73.61046, 73.565834, 71.68748, 72.52907, 71.8473, 74.35775, 70.58453]","[10.510302, 10.125847, 8.813553, 10.26783, 10.480867, 9.339358, 9.117512, 11.018274, 9.184951]",5
440371.64042257785,4397500.534154449,"[20326, 20281, 20254, 20326, 20292, 20261, 20348, 20309, 20269]","[73.762955, 74.99109, 73.61046, 73.565834, 71.68748, 72.52907, 71.8473, 74.35775, 70.58453]","[10.510302, 10.125847, 8.813553, 10.26783, 10.480867, 9.339358, 9.117512, 11.018274, 9.184951]",5
440372.13546051225,4397499.665283087,"[20292, 20261, 20230, 20309, 20269, 20242, 20312, 20277, 20264]","[71.68748, 72.52907, 72.225494, 74.35775, 70.58453, 63.325397, 68.912315, 63.143124, 57.41429]","[10.480867, 9.339358, 7.8106823, 11.018274, 9.184951, 8.316773, 11.583869, 9.348894, 8.188767]",5
440372.63049844664,4397498.796411725,"[20292, 20261, 20230, 20309, 20269, 20242, 20312, 20277, 20264]","[71.68748, 72.52907, 72.225494, 74.35775, 70.58453, 63.325397, 68.912315, 63.143124, 57.41429]","[10.480867, 9.339358, 7.8106823, 11.018274, 9.184951, 8.316773, 11.583869, 9.348894, 8.188767]",5
440373.12553638103,4397497.927540363,"[20309, 20269, 20242, 20312, 20277, 20264, 20342, 20298, 20270]","[74.35775, 70.58453, 63.325397, 68.912315, 63.143124, 57.41429, 59.036243, 60.369938, 58.509804]","[11.018274, 9.184951, 8.316773, 11.583869, 9.348894, 8.188767, 12.134776, 10.94681, 7.96914]",5
440373.6205743155,4397497.058669002,"[20309, 20269, 20242, 20312, 20277, 20264, 20342, 20298, 20270]","[74.35775, 70.58453, 63.325397, 68.912315, 63.143124, 57.41429, 59.036243, 60.369938, 58.509804]","[11.018274, 9.184951, 8.316773, 11.583869, 9.348894, 8.188767, 12.134776, 10.94681, 7.96914]",5
440374.1156122499,4397496.18979764,"[20277, 20264, 20231, 20298, 20270, 20252, 20319, 20284, 20266]","[63.143124, 57.41429, 53.993793, 60.369938, 58.509804, 54.074757, 65.84236, 58.95829, 53.906742]","[9.348894, 8.188767, 7.0905523, 10.94681, 7.96914, 7.344504, 10.554168, 8.954164, 6.836335]",5
440374.6106501843,4397495.320926278,"[20277, 20264, 20231, 20298, 20270, 20252, 20319, 20284, 20266]","[63.143124, 57.41429, 53.993793, 60.369938, 58.509804, 54.074757, 65.84236, 58.95829, 53.906742]","[9.348894, 8.188767, 7.0905523, 10.94681, 7.96914, 7.344504, 10.554168, 8.954164, 6.836335]",5
440375.1056881187,4397494.452054916,"[20277, 20264, 20231, 20298, 20270, 20252, 20319, 20284, 20266]","[63.143124, 57.41429, 53.993793, 60.369938, 58.509804, 54.074757, 65.84236, 58.95829, 53.906742]","[9.348894, 8.188767, 7.0905523, 10.94681, 7.96914, 7.344504, 10.554168, 8.954164, 6.836335]",5
440375.6007260531,4397493.583183554,"[20298, 20270, 20252, 20319, 20284, 20266, 20340, 20302, 20276]","[60.369938, 58.509804, 54.074757, 65.84236, 58.95829, 53.906742, 74.94194, 67.32866, 60.216328]","[10.94681, 7.96914, 7.344504, 10.554168, 8.954164, 6.836335, 7.2661815, 9.1198225, 6.5318975]",5
440376.0957639875,4397492.714312192,"[20270, 20252, 20226, 20284, 20266, 20250, 20302, 20276, 20259]","[58.509804, 54.074757, 41.72951, 58.95829, 53.906742, 47.44705, 67.32866, 60.216328, 47.18164]","[7.96914, 7.344504, 5.310905, 8.954164, 6.836335, 5.9095697, 9.1198225, 6.5318975, 5.306129]",5
440376.59080192196,4397491.84544083,"[20284, 20266, 20250, 20302, 20276, 20259, 20318, 20280, 20279]","[58.95829, 53.906742, 47.44705, 67.32866, 60.216328, 47.18164, 72.20699, 60.179928, 43.17203]","[8.954164, 6.836335, 5.9095697, 9.1198225, 6.5318975, 5.306129, 8.032847, 6.737873, 4.7519207]",5
440377.08583985636,4397490.976569468,"[20284, 20266, 20250, 20302, 20276, 20259, 20318, 20280, 20279]","[58.95829, 53.906742, 47.44705, 67.32866, 60.216328, 47.18164, 72.20699, 60.179928, 43.17203]","[8.954164, 6.836335, 5.9095697, 9.1198225, 6.5318975, 5.306129, 8.032847, 6.737873, 4.7519207]",5
440377.58087779075,4397490.107698106,"[20302, 20276, 20259, 20318, 20280, 20279, 20325, 20300, 20282]","[67.32866, 60.216328, 47.18164, 72.20699, 60.179928, 43.17203, 67.899864, 64.767166, 61.039944]","[9.1198225, 6.5318975, 5.306129, 8.032847, 6.737873, 4.7519207, 6.3510323, 6.855264, 4.2079554]",5
440378.0759157252,4397489.238826744,"[20276, 20259, 20250, 20280, 20279, 20259, 20300, 20282, 20277]","[60.216328, 47.18164, 44.383938, 60.179928, 43.17203, 56.618523, 64.767166, 61.039944, 61.189205]","[6.5318975, 5.306129, 4.699485, 6.737873, 4.7519207, 5.515035, 6.855264, 4.2079554, 4.8923273]",5
440378.5709536596,4397488.369955382,"[20276, 20259, 20250, 20280, 20279, 20259, 20300, 20282, 20277]","[60.216328, 47.18164, 44.383938, 60.179928, 43.17203, 56.618523, 64.767166, 61.039944, 61.189205]","[6.5318975, 5.306129, 4.699485, 6.737873, 4.7519207, 5.515035, 6.855264, 4.2079554, 4.8923273]",5
440379.065991594,4397487.50108402,"[20280, 20279, 20259, 20300, 20282, 20277, 20311, 20284, 20275]","[60.179928, 43.17203, 56.618523, 64.767166, 61.039944, 61.189205, 73.26851, 64.88516, 65.9849]","[6.737873, 4.7519207, 5.515035, 6.855264, 4.2079554, 4.8923273, 6.0722084, 5.0491424, 3.9532557]",5
440379.5610295284,4397486.632212658,"[20280, 20279, 20259, 20300, 20282, 20277, 20311, 20284, 20275]","[60.179928, 43.17203, 56.618523, 64.767166, 61.039944, 61.189205, 73.26851, 64.88516, 65.9849]","[6.737873, 4.7519207, 5.515035, 6.855264, 4.2079554, 4.8923273, 6.0722084, 5.0491424, 3.9532557]",5
440380.05606746284,4397485.763341297,"[20282, 20277, 20252, 20284, 20275, 20266, 20305, 20279, 20270]","[61.039944, 61.189205, 57.308014, 64.88516, 65.9849, 68.12085, 65.42233, 71.82787, 82.278175]","[4.2079554, 4.8923273, 5.6830473, 5.0491424, 3.9532557, 4.8889513, 5.0664554, 4.9251804, 4.2563844]",5
440380.55110539723,4397484.894469935,"[20282, 20277, 20252, 20284, 20275, 20266, 20305, 20279, 20270]","[61.039944, 61.189205, 57.308014, 64.88516, 65.9849, 68.12085, 65.42233, 71.82787, 82.278175]","[4.2079554, 4.8923273, 5.6830473, 5.0491424, 3.9532557, 4.8889513, 5.0664554, 4.9251804, 4.2563844]",5
440381.0461433316,4397484.0255985735,"[20284, 20275, 20266, 20305, 20279, 20270, 20306, 20287, 20263]","[64.88516, 65.9849, 68.12085, 65.42233, 71.82787, 82.278175, 84.897835, 84.99936, 85.74616]","[5.0491424, 3.9532557, 4.8889513, 5.0664554, 4.9251804, 4.2563844, 4.0200496, 5.7322674, 4.3366623]",5
440381.5411812661,4397483.156727212,"[20284, 20275, 20266, 20305, 20279, 20270, 20306, 20287, 20263]","[64.88516, 65.9849, 68.12085, 65.42233, 71.82787, 82.278175, 84.897835, 84.99936, 85.74616]","[5.0491424, 3.9532557, 4.8889513, 5.0664554, 4.9251804, 4.2563844, 4.0200496, 5.7322674, 4.3366623]",5
440382.03621920047,4397482.28785585,"[20279, 20270, 20249, 20287, 20263, 20257, 20287, 20267, 20256]","[71.82787, 82.278175, 79.99202, 84.99936, 85.74616, 77.691986, 84.068474, 82.11686, 83.25442]","[4.9251804, 4.2563844, 4.933166, 5.7322674, 4.3366623, 4.025117, 5.5271935, 4.689197, 3.3497102]",5
440382.53125713486,4397481.418984488,"[20279, 20270, 20249, 20287, 20263, 20257, 20287, 20267, 20256]","[71.82787, 82.278175, 79.99202, 84.99936, 85.74616, 77.691986, 84.068474, 82.11686, 83.25442]","[4.9251804, 4.2563844, 4.933166, 5.7322674, 4.3366623, 4.025117, 5.5271935, 4.689197, 3.3497102]",5
440383.0262950693,4397480.550113126,"[20279, 20270, 20249, 20287, 20263, 20257, 20287, 20267, 20256]","[71.82787, 82.278175, 79.99202, 84.99936, 85.74616, 77.691986, 84.068474, 82.11686, 83.25442]","[4.9251804, 4.2563844, 4.933166, 5.7322674, 4.3366623, 4.025117, 5.5271935, 4.689197, 3.3497102]",5
440383.5213330037,4397479.681241764,"[20287, 20263, 20257, 20287, 20267, 20256, 20293, 20270, 20255]","[84.99936, 85.74616, 77.691986, 84.068474, 82.11686, 83.25442, 83.56526, 82.092834, 88.331665]","[5.7322674, 4.3366623, 4.025117, 5.5271935, 4.689197, 3.3497102, 4.781773, 5.1918616, 3.684891]",5
440384.0163709381,4397478.812370402,"[20263, 20257, 20240, 20267, 20256, 20243, 20270, 20255, 20248]","[85.74616, 77.691986, 76.56181, 82.11686, 83.25442, 84.55967, 82.092834, 88.331665, 90.0]","[4.3366623, 4.025117, 4.153133, 4.689197, 3.3497102, 4.5230403, 5.1918616, 3.684891, 4.2179275]",5
440384.51140887255,4397477.94349904,"[20267, 20256, 20243, 20270, 20255, 20248, 20277, 20253, 20242]","[82.11686, 83.25442, 84.55967, 82.092834, 88.331665, 90.0, 80.665, 85.66769, 93.6745]","[4.689197, 3.3497102, 4.5230403, 5.1918616, 3.684891, 4.2179275, 5.2833815, 4.7296743, 3.905257]",5
440385.00644680695,4397477.074627678,"[20267, 20256, 20243, 20270, 20255, 20248, 20277, 20253, 20242]","[82.11686, 83.25442, 84.55967, 82.092834, 88.331665, 90.0, 80.665, 85.66769, 93.6745]","[4.689197, 3.3497102, 4.5230403, 5.1918616, 3.684891, 4.2179275, 5.2833815, 4.7296743, 3.905257]",5
440385.50148474134,4397476.205756316,"[20270, 20255, 20248, 20277, 20253, 20242, 20281, 20258, 20241]","[82.092834, 88.331665, 90.0, 80.665, 85.66769, 93.6745, 78.524475, 81.17363, 89.04516]","[5.1918616, 3.684891, 4.2179275, 5.2833815, 4.7296743, 3.905257, 4.8482566, 5.8144383, 4.2897468]",5
440385.99652267573,4397475.336884954,"[20255, 20248, 20225, 20253, 20242, 20228, 20258, 20241, 20229]","[88.331665, 90.0, 86.04245, 85.66769, 93.6745, 85.91438, 81.17363, 89.04516, 89.49297]","[3.684891, 4.2179275, 5.688612, 4.7296743, 3.905257, 5.0133204, 5.8144383, 4.2897468, 4.039964]",5
